source,target,weight
9o76,7qkv,1.2957773262864847
9o76,7qkx,1.5297658379773784
9o76,7ql0,1.3327785283997609
9o76,7ql1,1.436669371001782
9o76,7ql3,0.7286412913345223
9o76,7ql4,2.2061840462132145
9o76,7r4t,1.6200295093104586
9o76,7r5h,1.9453208850569248
9o76,7upe,1.083109314856035
9o76,7upf,1.0385998011303728
9o76,7upg,1.3962428015901303
9o76,7ymn,1.0317261163287095
9o76,8azu,1.1128102190493256
9o76,8bgs,1.93797269386859
9o76,8bgv,1.3573962300438214
9o76,8byn,2.0640126922337663
9o76,8caq,2.182678602347766
9o76,8cax,1.097622385252589
9o76,8fug,1.269997176128969
9o76,8ore,2.5668091487021685
9o76,8ot6,2.36626207907231
9o76,8ot9,1.7669906637532897
9o76,8otc,1.186593600829728
9o76,8otg,2.138149551217203
9o76,8oth,1.6095480032982874
9o76,8oti,2.1613336358070088
9o76,8otj,1.3661264544667138
9o76,8p34,0.24558478199547676
9o76,8q27,1.885241397456842
9o76,8q2j,2.0448081812429852
9o76,8q2k,1.6669940964934917
9o76,8q2l,1.3862509548270243
9o76,8q7f,1.4118395535461867
9o76,8q7l,1.799806193890402
9o76,8q7m,2.0974332758711767
9o76,8q7p,1.6090978533768105
9o76,8q7t,1.643997241268428
9o76,8q88,2.3147271805090064
9o76,8q8c,1.4044391503341296
9o76,8q8d,2.218957678561213
9o76,8q8e,1.7557539336434111
9o76,8q8f,2.1634025401764196
9o76,8q8l,1.619809228887604
9o76,8q8m,2.0722469936205856
9o76,8q8r,2.4241594052048305
9o76,8q8s,2.4302318548621114
9o76,8q8u,0.6614383000476896
9o76,8q8v,1.2599509018754547
9o76,8q8w,1.4075671478512852
9o76,8q8x,1.8490458624608717
9o76,8q8y,1.4936861153565537
9o76,8q8z,1.797503090337137
9o76,8q97,1.2321201497574579
9o76,8q98,1.7000415776857245
9o76,8q99,1.1015283860926268
9o76,8q9a,1.8879928532129586
9o76,8q9b,1.7107327898089906
9o76,8q9c,1.6827745233661322
9o76,8q9d,1.468085841540923
9o76,8q9e,1.198596016852527
9o76,8q9f,1.3682304161177974
9o76,8q9g,1.6522633269433027
9o76,8q9h,1.6371393514168726
9o76,8q9i,1.8530880961926024
9o76,8q9j,1.8773905193979474
9o76,8q9k,1.4450722298817644
9o76,8q9l,2.023775912504812
9o76,8q9m,2.203178047468814
9o76,8q9o,2.1273832229009306
9o76,8qcp,2.0249296695806334
9o76,8qcr,0.9128405063706835
9o76,8qjj,1.535551567044038
9o76,8seh,1.6485696668181937
9o76,8sei,1.4781369106126951
9o76,8uq7,2.6674583144090307
9o76,8zwl,1.6722656280074777
9o76,8zwm,1.4502685314801023
9o76,8zx6,1.5045754685227193
9o76,9b4l,1.6672086968833502
9o76,9b4m,1.5269120225521653
9o76,9b4n,1.5804787488574827
9o76,9b4o,1.6018886160826113
9o76,9bbl,2.0172316664769014
9o76,9bbm,1.6018628871477887
9o76,9bxi,1.8587367693557364
9o76,9bxo,1.594444156080568
9o76,9bxq,1.593654439575293
9o76,9bxr,1.207216998514657
9o76,9cgx,1.9976284020815154
9o76,9cgz,1.9005958640627898
9o76,9czi,2.0122745661658037
9o76,9czl,2.152478845127888
9o76,9eo7,1.8996583777667546
9o76,9eo9,1.3689497236821095
9o76,9eoe,2.038906881316523
9o76,9eog,1.8452055579726003
9o76,9eoh,2.026578537348123
9o76,9erm,2.2079645540259127
9o76,9ern,1.9196674523061699
9o76,9ero,2.079198248884842
9o76,9fh6,1.5714240514038669
9o76,9h5g,2.0150522044425565
9o76,9h5j,2.066022863935821
9o76,9hbb,2.170335828789221
9o76,9o6v,2.4134326000958177
9o76,9o6w,2.639251687676236
9o76,9o6x,2.9038862568059747
9o76,9o6y,2.6235245924117656
9o76,9o6z,2.8984916463879107
9o76,9o79,2.680257866894281
9o76,9o7b,2.5412555944222888
9o76,9o7c,3.0519353092672064
9o76,9pgo,1.7237646070396913
9o76,9r2f,1.2386505413663413
9o76,9shs,2.1592568461039727
9o76,9tzx,0.9302348601609196
9o79,10kr,0.5820131237485706
9o79,5o3l,0.41519318511262354
9o79,5o3o,1.1105818491256438
9o79,5o3t,0.5023664361846013
9o79,6hre,1.0142569846050724
9o79,6hrf,0.9036721281372069
9o79,6nwp,2.2833811610142005
9o79,6nwq,0.5526425377418723
9o79,6vhl,0.5143536955266755
9o79,6vi3,1.1456519805159027
9o79,7mkf,1.0627439148835436
9o79,7mkg,1.4553431450121386
9o79,7mkh,1.623610035122896
9o79,7nrq,1.9143851170727821
9o79,7nrs,2.077731671544055
9o79,7nrt,2.1791612104234526
9o79,7nrv,1.7861814894019645
9o79,7nrx,1.3031165869673105
9o79,7qjv,2.2515148740591497
9o79,7qjw,1.450743731573697
9o79,7qjx,0.8608601073698956
9o79,7qjy,1.5927568576410063
9o79,7qjz,0.9736916041702509
9o79,7qk1,1.9185526424195032
9o79,7qk2,1.1193706675563893
9o79,7qk5,1.9637001982962523
9o79,7qki,1.8270135589347831
9o79,7qkj,1.3941380597213324
9o79,7qkk,1.5078790016261243
9o79,7qkl,1.3944366726243858
9o79,7qku,2.299732032693446
9o79,7qkv,1.0214817841966515
9o79,7qkx,1.5998705368971744
9o79,7ql0,1.3390100330331967
9o79,7ql1,1.2987346177054222
9o79,7ql3,0.4869611787226318
9o79,7ql4,2.618338198618063
9o79,7r4t,1.2453858917322176
9o79,7r5h,1.7764640793455992
9o79,7upe,1.118906608843067
9o79,7upf,1.1535839135968255
9o79,7upg,1.2792603320552656
9o79,7ymn,1.1373617785472212
9o79,8azu,0.9868207882822704
9o79,8bgs,2.0583034558916227
9o79,8bgv,1.3099589325947942
9o79,8byn,2.1559343192613807
9o79,8caq,1.8199346169983648
9o79,8cax,0.8209631955966479
9o79,8fug,1.0598175791925555
9o79,8ore,1.9873406680066836
9o79,8ot6,2.047905019318639
9o79,8ot9,1.5018182329609053
9o79,8otc,1.0079879537988208
9o79,8otg,1.96412860222921
9o79,8oth,1.2283447595887038
9o79,8oti,1.6872620916432157
9o79,8otj,0.8081057162175697
9o79,8q27,1.6748210103717434
9o79,8q2j,2.1626609093445905
9o79,8q2k,1.7032877829916875
9o79,8q2l,0.941655182176355
9o79,8q7f,1.325529499102028
9o79,8q7l,1.3791544045828867
9o79,8q7m,2.1920768261342367
9o79,8q7p,1.25425307364343
9o79,8q7t,1.4420706296738581
9o79,8q88,2.2590275912932216
9o79,8q8c,1.3117704260161698
9o79,8q8d,2.1221510687182232
9o79,8q8e,1.5930288819856633
9o79,8q8f,2.143893963656919
9o79,8q8l,1.4495711499397717
9o79,8q8m,2.196066855494156
9o79,8q8r,2.5949458813324333
9o79,8q8s,2.2581253189843746
9o79,8q8u,0.3460891011230878
9o79,8q8v,1.0908178246427125
9o79,8q8w,1.3003531347492479
9o79,8q8x,1.652999087990563
9o79,8q8y,1.2027682741367716
9o79,8q8z,1.766941496627738
9o79,8q97,0.9346136967038886
9o79,8q98,1.753019693652154
9o79,8q99,0.7821741811932983
9o79,8q9a,2.0946625381461943
9o79,8q9b,1.651664690818724
9o79,8q9c,1.5070021001920642
9o79,8q9d,1.4387035474022034
9o79,8q9e,1.144428090103768
9o79,8q9f,1.2167793651559726
9o79,8q9g,1.4720459057764856
9o79,8q9h,1.50328163216437
9o79,8q9i,1.5944309603608016
9o79,8q9j,1.6167443556721381
9o79,8q9k,0.9249630130949417
9o79,8q9l,1.6117900078489282
9o79,8q9m,2.1211902645171854
9o79,8q9o,1.8582943767282027
9o79,8qcp,2.070449143474234
9o79,8qcr,0.8094424072617767
9o79,8qjj,1.5129946782874897
9o79,8seh,1.5781612828366889
9o79,8sei,1.198414918801665
9o79,8uq7,3.080860037185423
9o79,8zwl,1.514864287068056
9o79,8zwm,1.2797337663546162
9o79,8zx6,1.8101253100655808
9o79,9b4l,1.6983460709072453
9o79,9b4m,1.4865826039924845
9o79,9b4n,1.556575169367513
9o79,9b4o,0.9259998531850548
9o79,9bbl,1.9368774713729462
9o79,9bbm,1.9715628144489272
9o79,9bxi,1.7817367198478578
9o79,9bxo,1.6842191189645352
9o79,9bxq,1.345328688501494
9o79,9bxr,1.342995335519176
9o79,9cgx,2.144270108415859
9o79,9cgz,1.7820910773216323
9o79,9czi,2.080039346903184
9o79,9czl,1.922395011815815
9o79,9eo7,1.972670457974894
9o79,9eo9,1.2133599539309798
9o79,9eoe,1.8316623628598436
9o79,9eog,1.7970917506882373
9o79,9eoh,2.1328150312397196
9o79,9erm,2.1308548268129663
9o79,9ern,1.9814066739881482
9o79,9ero,1.7707925130245268
9o79,9fh6,1.5645673621200977
9o79,9h5g,2.1506251986322114
9o79,9h5j,2.2236680129150246
9o79,9hbb,2.3178740680790595
9o79,9o6v,3.0990180310859
9o79,9o6w,3.119427161609931
9o79,9o6x,3.0042060360652414
9o79,9o6y,2.8614644611300286
9o79,9o6z,2.1214650868185543
9o79,9o76,2.680257866894281
9o79,9o7b,2.3367617562374927
9o79,9o7c,2.682831023018643
9o79,9pgo,1.8198193087126338
9o79,9r2f,0.7120206516600207
9o79,9shs,1.790774887983011
9o79,9tzx,0.9092377888988304
9o7b,10kr,0.9709593019769521
9o7b,5o3l,0.6807756336144656
9o7b,5o3o,0.9186117013045052
9o7b,5o3t,0.823610673922006
9o7b,6gx5,0.18285542595818235
9o7b,6hre,1.4029280213950166
9o7b,6hrf,1.0839403897772368
9o7b,6nwp,2.015590126209088
9o7b,6nwq,0.552034116912601
9o7b,6vhl,0.8918440636034484
9o7b,6vi3,1.2823013094956939
9o7b,7mkf,1.2947090195516933
9o7b,7mkg,1.546510935799472
9o7b,7mkh,1.837350796145462
9o7b,7nrq,1.913291815339876
9o7b,7nrs,2.1468665021685274
9o7b,7nrt,2.134322201159212
9o7b,7nrv,1.9248879508842136
9o7b,7nrx,1.3492861690196283
9o7b,7qjv,2.1250729950049525
9o7b,7qjw,1.7003941268746712
9o7b,7qjx,0.7992848373246897
9o7b,7qjy,1.477949183889549
9o7b,7qjz,1.0875136808125543
9o7b,7qk1,1.7273712966582633
9o7b,7qk2,0.6057724309855358
9o7b,7qk5,1.893164158184876
9o7b,7qki,1.9670531654873933
9o7b,7qkj,1.6619792609709858
9o7b,7qkk,1.4694654996534033
9o7b,7qkl,1.3232747739154842
9o7b,7qku,1.9195140485425715
9o7b,7qkv,1.0704019597995518
9o7b,7qkx,1.609452886046747
9o7b,7ql0,1.2939783775527902
9o7b,7ql1,1.3932751483319334
9o7b,7ql3,0.5405257513847077
9o7b,7ql4,2.1886218684429095
9o7b,7r4t,1.3093352199592965
9o7b,7r5h,1.6559090277570072
9o7b,7upe,1.0487248844758374
9o7b,7upf,1.0491760000498689
9o7b,7upg,1.368388411762092
9o7b,7ymn,0.9064531899450194
9o7b,8azu,1.1179118311379
9o7b,8bgs,2.0172277233104547
9o7b,8bgv,1.3095571448421335
9o7b,8byn,1.9245909907025358
9o7b,8caq,1.9341213960959796
9o7b,8cax,1.2816844292851104
9o7b,8fug,1.221582022053804
9o7b,8ore,1.8014071206390199
9o7b,8ot6,2.190812426827198
9o7b,8ot9,1.4791554789842636
9o7b,8otc,1.0952290538376093
9o7b,8otg,1.8577466632541781
9o7b,8oth,1.8159377114208908
9o7b,8oti,1.7813488217584108
9o7b,8otj,1.4144473894528393
9o7b,8p34,0.17314310602069174
9o7b,8q27,1.8354981202238896
9o7b,8q2j,1.9921152041186072
9o7b,8q2k,1.5076583172455362
9o7b,8q2l,1.0422427138324442
9o7b,8q7f,1.2555711952580602
9o7b,8q7l,1.1494848697693407
9o7b,8q7m,2.2338948457140586
9o7b,8q7p,1.5186738016172292
9o7b,8q7t,1.357394153658729
9o7b,8q88,2.2748043595209744
9o7b,8q8c,1.3021700878822835
9o7b,8q8d,1.934893713465805
9o7b,8q8e,1.741886826433462
9o7b,8q8f,1.920325762506068
9o7b,8q8l,1.8572294923867794
9o7b,8q8m,2.002196560419441
9o7b,8q8r,2.301269937328478
9o7b,8q8s,2.2332058674629236
9o7b,8q8u,0.7990775702955581
9o7b,8q8v,1.12427639629367
9o7b,8q8w,1.3095321223199863
9o7b,8q8x,1.8646957121289158
9o7b,8q8y,1.2234734319635585
9o7b,8q8z,1.7035387644634674
9o7b,8q97,0.9379034304935303
9o7b,8q98,1.458651456126915
9o7b,8q99,0.8494627343279992
9o7b,8q9a,2.0944672492165104
9o7b,8q9b,1.4557237552263191
9o7b,8q9c,1.4766935869055453
9o7b,8q9d,1.647705325068778
9o7b,8q9e,0.8885209579810539
9o7b,8q9f,1.100859441994969
9o7b,8q9g,1.5312781625220944
9o7b,8q9h,1.5217172946150268
9o7b,8q9i,1.8216157011928122
9o7b,8q9j,1.534482438329377
9o7b,8q9k,1.1599211078269556
9o7b,8q9l,1.658495983529484
9o7b,8q9m,2.209158614176785
9o7b,8q9o,1.971142594705367
9o7b,8qcp,1.8707766930291807
9o7b,8qcr,0.650992573498778
9o7b,8qjj,1.6947805753893914
9o7b,8seh,1.5901509261869293
9o7b,8sei,1.2519570032954204
9o7b,8uq7,2.2964872292210012
9o7b,8zwl,1.6575447716063898
9o7b,8zwm,1.372105237753072
9o7b,8zx6,1.4856942600630143
9o7b,9b4l,1.703565180878913
9o7b,9b4m,1.5671379387587483
9o7b,9b4n,1.7276020527009546
9o7b,9b4o,1.2170973539243564
9o7b,9bbl,2.106867936659324
9o7b,9bbm,1.6139759667651803
9o7b,9bxi,1.5081254113365907
9o7b,9bxo,1.5820893344835425
9o7b,9bxq,1.5174080606756444
9o7b,9bxr,1.4670264933810997
9o7b,9cgx,1.8036124679790249
9o7b,9cgz,1.4211208986196353
9o7b,9czi,1.7920369755231107
9o7b,9czl,1.9011845931848073
9o7b,9eo7,1.9244892056085718
9o7b,9eo9,1.4547751024633018
9o7b,9eoe,2.014808545499885
9o7b,9eog,1.7803698255340468
9o7b,9eoh,1.9606744759308388
9o7b,9erm,1.905036343216614
9o7b,9ern,1.8919190461136666
9o7b,9ero,1.9546059768032567
9o7b,9fh6,1.2190676173558486
9o7b,9h5g,1.6413964131333727
9o7b,9h5j,1.511577726212721
9o7b,9hbb,2.299192811424894
9o7b,9o6v,2.257836405963924
9o7b,9o6w,2.5617751040041083
9o7b,9o6x,2.621558141604395
9o7b,9o6y,2.4230955414762656
9o7b,9o6z,2.540015128397962
9o7b,9o76,2.5412555944222888
9o7b,9o79,2.3367617562374927
9o7b,9o7c,2.664358690893885
9o7b,9pgo,1.5138368273879172
9o7b,9r2f,1.167467332301029
9o7b,9shs,1.819405140514227
9o7b,9tzx,0.8517574964113959
9o7c,10kr,0.7763473089041507
9o7c,5o3l,0.6774507715429721
9o7c,5o3o,1.1390040510441417
9o7c,5o3t,0.8997578647062034
9o7c,6gx5,0.1782090762169415
9o7c,6hre,1.471413126943482
9o7c,6hrf,1.0934385665608173
9o7c,6nwp,2.087808006001164
9o7c,6nwq,0.6087360064483924
9o7c,6vhl,0.8211204816117077
9o7c,6vi3,1.2898430243163395
9o7c,7mkf,1.2159506763018135
9o7c,7mkg,1.6784722335425613
9o7c,7mkh,1.5322353904978716
9o7c,7nrq,2.0173671999471705
9o7c,7nrs,1.8410649272174535
9o7c,7nrt,1.8587261204950554
9o7c,7nrv,1.968380241962469
9o7c,7nrx,1.3057967014581113
9o7c,7qjv,2.105509341936398
9o7c,7qjw,1.522746373693979
9o7c,7qjx,1.113777668159835
9o7c,7qjy,1.5839328351223132
9o7c,7qjz,1.1888549810115272
9o7c,7qk1,1.9025279302265516
9o7c,7qk2,1.1263607478791662
9o7c,7qk5,2.19826144023676
9o7c,7qki,2.0321499685943567
9o7c,7qkj,1.673869645081211
9o7c,7qkk,1.5459182356500387
9o7c,7qkl,1.4943676594645205
9o7c,7qku,2.24986098342817
9o7c,7qkv,0.9972402978402555
9o7c,7qkx,1.7785346886930742
9o7c,7ql0,1.3949474645283375
9o7c,7ql1,1.5675910520299676
9o7c,7ql3,0.7401029723166415
9o7c,7ql4,2.3665558753497096
9o7c,7r4t,1.5343279417092799
9o7c,7r5h,1.7064397284634403
9o7c,7upe,1.3272684799563295
9o7c,7upf,1.363253034180444
9o7c,7upg,1.5797889858759875
9o7c,7ymn,1.1221111872777452
9o7c,8azu,0.9673172268213829
9o7c,8bgs,2.1332673333658176
9o7c,8bgv,1.3756593913057094
9o7c,8byn,2.0130313309414745
9o7c,8caq,2.0010531430395906
9o7c,8cax,1.1894321843099562
9o7c,8fug,1.3546869963729962
9o7c,8ore,2.339937538217837
9o7c,8ot6,2.2392152215266834
9o7c,8ot9,1.6157118187887214
9o7c,8otc,1.127277107412065
9o7c,8otg,1.9395552646262508
9o7c,8oth,1.5179853860640988
9o7c,8oti,2.0105765129296627
9o7c,8otj,1.3080479254993032
9o7c,8p34,0.22483032392287566
9o7c,8q27,1.7472824569076852
9o7c,8q2j,2.13944150654052
9o7c,8q2k,1.4949982949512137
9o7c,8q2l,1.2857323338482032
9o7c,8q7f,1.4382592447286635
9o7c,8q7l,1.4256714819277567
9o7c,8q7m,2.172639244694132
9o7c,8q7p,1.4606295433937055
9o7c,8q7t,1.5719359798437649
9o7c,8q88,2.381545267323742
9o7c,8q8c,1.3865135416927472
9o7c,8q8d,2.151965812533849
9o7c,8q8e,1.7432929258182863
9o7c,8q8f,2.1462726256361866
9o7c,8q8l,1.6468937401911337
9o7c,8q8m,2.2291377962501007
9o7c,8q8r,2.535607912730772
9o7c,8q8s,2.2786335038960064
9o7c,8q8u,0.6316443034378908
9o7c,8q8v,1.3760220720722727
9o7c,8q8w,1.3794182073282055
9o7c,8q8x,1.731081090961516
9o7c,8q8y,1.3794651301443936
9o7c,8q8z,1.8578274900814038
9o7c,8q97,1.0644795270504335
9o7c,8q98,1.5569457846335975
9o7c,8q99,0.9926138204797631
9o7c,8q9a,2.013148808190009
9o7c,8q9b,1.946454781376677
9o7c,8q9c,1.7281517647992573
9o7c,8q9d,1.5236266335510769
9o7c,8q9e,1.122021155171637
9o7c,8q9f,1.3193982163584415
9o7c,8q9g,1.8202824553114343
9o7c,8q9h,1.8551622585794938
9o7c,8q9i,1.8493642491034143
9o7c,8q9j,1.9036564849275224
9o7c,8q9k,1.3025792641249758
9o7c,8q9l,1.9757035306910862
9o7c,8q9m,2.251210494860783
9o7c,8q9o,2.1206417365060286
9o7c,8qcp,1.9930949394013247
9o7c,8qcr,0.8003879023900436
9o7c,8qjj,1.5833060561313692
9o7c,8seh,1.5435345948939652
9o7c,8sei,1.3447873125100331
9o7c,8uq7,2.5689523325225947
9o7c,8zwl,1.531939656671906
9o7c,8zwm,1.4247625264170873
9o7c,8zx6,1.488080422386745
9o7c,9b4l,1.7730532025458914
9o7c,9b4m,1.6707880905760502
9o7c,9b4n,1.703530613264677
9o7c,9b4o,1.2666114783462568
9o7c,9bbl,2.0312106443464772
9o7c,9bbm,1.6839493663952516
9o7c,9bxi,1.643185005989371
9o7c,9bxo,1.6564205194539874
9o7c,9bxq,1.3106826275992172
9o7c,9bxr,1.4915560321177648
9o7c,9cgx,2.1478157218912015
9o7c,9cgz,1.945645476986406
9o7c,9czi,2.0286801437760675
9o7c,9czl,2.1377100409581002
9o7c,9eo7,1.8502229629518034
9o7c,9eo9,1.3834004111295801
9o7c,9eoe,2.1955865428699632
9o7c,9eog,1.8498732419611355
9o7c,9eoh,2.0479107566592996
9o7c,9erm,2.2042908659416782
9o7c,9ern,2.0676747055827005
9o7c,9ero,2.0292920281388294
9o7c,9fh6,1.5006676364347686
9o7c,9h5g,2.151278290604554
9o7c,9h5j,2.054166413286029
9o7c,9hbb,2.253651532032511
9o7c,9o6v,2.5097498567211014
9o7c,9o6w,2.8415550495104194
9o7c,9o6x,3.0979592207297153
9o7c,9o6y,2.7732928813626616
9o7c,9o6z,2.6764951203491165
9o7c,9o76,3.0519353092672064
9o7c,9o79,2.682831023018643
9o7c,9o7b,2.664358690893885
9o7c,9pgo,1.8203357606475454
9o7c,9r2f,1.2101925058406588
9o7c,9shs,1.9230345726918265
9o7c,9tzx,0.8292069506371569
9o8h,7qki,0.08218681260402903
9o8h,7qkj,0.07526557897545434
9o8h,7ymn,0.05010206947302108
9o8h,8bgs,0.11203702730558589
9o8h,8ore,0.010851228790965362
9o8h,8ot9,0.0031511385563519068
9o8h,8q8c,0.01648105398007549
9o8h,8q8d,0.008450790072318826
9o8h,8q8l,0.015430266758699523
9o8h,8q8s,0.13117019802703367
9o8h,8q8w,0.1070771903085261
9o8h,8qcp,0.08935242354777324
9o8h,9bxi,0.13422541345475564
9o8h,9bxq,0.07444638772657768
9o8h,9erm,0.06201367384596079
9o8h,9ero,0.07281812296101994
9o8h,9hbb,0.12881395994115175
9o8h,9o6x,0.08856726749027412
9obk,5kk3,0.2414428441660672
9obk,7q4m,0.24292495168711675
9obk,8bfz,0.14538288757784812
9obk,8bg0,0.17837043505397862
9obk,8ezd,0.009477755436944669
9obk,8ff3,0.004848372650379967
9obk,8j47,0.08119612489549378
9obk,8kf3,0.22820269443166064
9obk,8kf6,0.05976706465624769
9obk,8ol2,0.16294059719077675
9obk,8ol5,0.1350881689768832
9obk,8ol6,0.1984536720989701
9obk,8olo,0.0023915523690991036
9obk,8ot1,0.029844849347496833
9obk,8otf,0.18529467656753296
9obk,8sel,0.019808997687922037
9obk,9czn,0.034936065679222916
9obk,9czp,0.04966399554213152
9obk,9k0d,0.07644771814266908
9obk,9k0e,0.10099628270886792
9obk,9k0f,0.2594980336369622
9obk,9m5q,0.05289725264769418
9obk,9umh,0.015355005058201265
9obk,9wao,0.22033034049323647
9obk,9wap,0.03825943746656482
9obp,10xu,0.13507451601977713
9obp,6a6b,0.1038741177263556
9obp,6h6b,0.017140130491693273
9obp,6l1t,0.277151265192781
9obp,6l1u,0.407096104684561
9obp,6lrq,0.2522906782062474
9obp,6pes,0.1356933277738172
9obp,6rt0,0.7850108450988852
9obp,6sst,0.21365067841889746
9obp,6ssx,0.49395130797657244
9obp,6xyo,1.2699628886733527
9obp,6xyp,0.536214483802544
9obp,6xyq,0.22099504532380781
9obp,7nca,0.058441264436280435
9obp,7nck,0.10827519879583095
9obp,7ozg,0.09039567367996781
9obp,7ozh,0.12200578906567641
9obp,7uak,0.09869107912547745
9obp,7v48,0.23190341444677826
9obp,7v4a,1.016882806600759
9obp,7v4b,0.4616256781211754
9obp,7wnz,0.011570543671615812
9obp,7xjx,0.45376338452648507
9obp,7ynf,0.25026967595343536
9obp,7yng,0.05644166529475987
9obp,7ynm,0.03807015662579172
9obp,7ynn,0.042172546538921024
9obp,7yno,0.1052862208266061
9obp,7ynq,0.0999853457516428
9obp,7ynr,0.12102291537972185
9obp,8a4l,0.18518244731077965
9obp,8ads,0.355101199739507
9obp,8adu,0.08273178864808595
9obp,8adv,0.5005974729936047
9obp,8adw,0.04277587488164822
9obp,8bqv,1.1214904184606769
9obp,8bqw,1.1703846631989516
9obp,8ce7,0.13685565478467648
9obp,8cyw,0.03395690831452271
9obp,8cyx,0.12096743187584816
9obp,8h04,0.36919576975159857
9obp,8hzb,0.1786630319306694
9obp,8hzc,0.2916226482997458
9obp,8pjo,0.13740160315460548
9obp,8pk2,0.366539227927616
9obp,8pk4,0.41177221753976656
9obp,8rrr,0.6940279267498977
9obp,8xwd,0.13067328351727148
9obp,8zlp,0.2802381137085276
9obp,8zmy,0.34037149700480296
9obp,8zwk,0.04500769659286274
9obp,9cd9,0.5492150033752601
9obp,9cda,0.9876130584781956
9obp,9cx6,0.9047967186301206
9obp,9e8u,1.3680169708254888
9obp,9e8v,1.0229625924508259
9obp,9e8w,0.9814696218566681
9obp,9e8x,1.1299033455591947
9obp,9e8y,1.0813632538195241
9obp,9e9x,1.3471665855746404
9obp,9euu,0.08518105366028743
9obp,9fyp,0.48847368310003353
9obp,9hc7,0.06939490842428928
9obp,9hca,0.022321906071122576
9obp,9hgr,0.39522272640431466
9obp,9hx4,0.029782413642635445
9obp,9hxa,0.5788027513288727
9obp,9ic7,0.36557079973798307
9obp,9jby,0.23064845566276365
9obp,9jc3,0.5668297151639625
9obp,9jc5,0.21112545706965938
9obp,9jd7,0.2960693111841936
9obp,9jd8,0.1756588584709792
9obp,9jdk,0.3693402254720947
9obp,9je4,0.3761225118601761
9obp,9je7,0.33350340124973205
9obp,9jke,0.13406120384563117
9obp,9ka4,0.10291795330805971
9obp,9kal,0.3966616246528317
9obp,9kc2,0.28779308469576215
9obp,9kcn,0.10013092558343599
9obp,9kco,0.04994350570540411
9obp,9kcp,0.27433132637277036
9obp,9m5k,1.6523427383302338
9obp,9m5l,1.1377519709590325
9obp,9qyn,0.04080243595013436
9obp,9rb6,0.15031696848349582
9obp,9rzf,0.05785129981828398
9obp,9tpt,0.06136722152363396
9obp,9uf6,0.3709304074376164
9obp,9ufd,0.4875633332204325
9obp,9uff,0.20589635931684688
9obp,9ufl,0.6139865102725747
9obp,9ufs,0.3004666813094186
9obp,9ug1,0.06297865511075808
9obp,9ujq,0.15717967793574134
9ofw,8oh2,0.07600945297669628
9ofw,8ohi,0.11159805633452576
9ofw,8ohp,0.13641961765627228
9ofw,8oi0,0.17836946771519185
9ofw,9k0d,0.040609940228287636
9oka,9ljc,0.6868941424186187
9oyo,9jsv,0.08088843169095193
9oyo,9oyq,0.984917402705392
9oyo,9oyr,0.1706706494941674
9oyo,9oys,0.0433843339702944
9oyo,9oyt,0.2617951297827726
9oyq,9cww,0.06343801694390802
9oyq,9jst,0.05014006239851236
9oyq,9jsw,0.01591565764547569
9oyq,9oyo,0.984917402705392
9oyq,9oyr,0.18413662058496144
9oyq,9oys,0.4279473615676406
9oyq,9oyt,0.2849176135991062
9oyq,9oyw,0.09767510984411513
9oyr,9cww,0.36286180186381867
9oyr,9oyo,0.1706706494941674
9oyr,9oyq,0.18413662058496144
9oyr,9oys,0.15855968210380453
9oyr,9oyt,0.11886356740187014
9oys,9cww,0.17012797662036955
9oys,9oyo,0.0433843339702944
9oys,9oyq,0.4279473615676406
9oys,9oyr,0.15855968210380453
9oyt,9oyo,0.2617951297827726
9oyt,9oyq,0.2849176135991062
9oyt,9oyr,0.11886356740187014
9oyw,6ti7,0.042580414484346095
9oyw,8az0,0.016482917249134154
9oyw,8az4,0.13400556382317788
9oyw,9m5q,0.17639749343879838
9oyw,9m6m,0.03449683402273073
9oyw,9oyq,0.09767510984411513
9oyw,9umh,0.18457768805118785
9pgo,10kr,0.2640204308669702
9pgo,5o3l,0.7999092023939479
9pgo,5o3o,1.572000220487093
9pgo,5o3t,0.8449163370702026
9pgo,6gx5,0.20745971639622046
9pgo,6hre,0.9664534966400463
9pgo,6hrf,0.7716959543880224
9pgo,6nwp,1.7146748790579553
9pgo,6nwq,0.5469587089708153
9pgo,6vhl,0.6624979971876319
9pgo,6vi3,0.5098691505230238
9pgo,7mkf,1.2947666351530522
9pgo,7mkg,1.6549170387659942
9pgo,7mkh,1.1685298134527102
9pgo,7nrq,1.6726733697381462
9pgo,7nrs,1.2835085580748284
9pgo,7nrt,1.3064529120769006
9pgo,7nrv,1.5240486410196157
9pgo,7nrx,0.9232903757017784
9pgo,7qjv,2.004660441560161
9pgo,7qjw,1.0500187675171788
9pgo,7qjx,0.9750273343129343
9pgo,7qjy,1.2705901844225012
9pgo,7qjz,1.3233789453483755
9pgo,7qk1,1.4065078771436146
9pgo,7qk2,1.4111201982104475
9pgo,7qk5,1.3795527230844142
9pgo,7qki,1.4289765448607672
9pgo,7qkj,1.1084472978094229
9pgo,7qkk,0.8750055233542604
9pgo,7qkl,0.9710703744723492
9pgo,7qku,1.7415677934034144
9pgo,7qkv,0.7715734054192115
9pgo,7qkx,1.0381204497267298
9pgo,7ql0,0.8527819038676331
9pgo,7ql1,1.2253008988989138
9pgo,7ql3,1.1122505293215532
9pgo,7ql4,1.696893290509136
9pgo,7r4t,0.9711983532196978
